year, month, day, hour, period, time, team, type, player, assist
17,2,19,7, null, null, newlowell,goal, null, null
17,2,19,7, null, null, belarus,goal, null, null
17,2,19,7, null, null, belarus,goal, null, null
17,2,19,8, null, null, coatscreek,goal, null, null
17,2,19,8, null, null, coatscreek,goal, null, null
17,2,19,8, null, null, coatscreek,goal, null, null
17,2,19,8, null, null, coatscreek,goal, null, null
17,2,19,8, null, null, coatscreek,goal, null, null
17,2,19,8, null, null, stayner,goal, null, null
17,2,19,8, null, null, stayner,goal, null, null
17,2,19,8, null, null, stayner,goal, null, null
17,2,19,9, null, null, cashtown,goal, null, null
17,2,19,9, null, null, cashtown,goal, null, null
17,2,19,9, null, null, herbtown,goal, null, null
17,2,19,9, null, null, herbtown,goal, null, null
17,2,19,9, null, null, herbtown,goal, null, null
17,2,19,9, null, null, herbtown,goal, null, null
17,2,19,9, null, null, herbtown,goal, null, null
17,2,19,9, null, null, herbtown,goal, null, null
17,2,26,7, null, null, newlowell,goal, null, null
17,2,26,7, null, null, newlowell,goal, null, null
17,2,26,7, null, null, newlowell,goal, null, null
17,2,26,7, null, null, newlowell,goal, null, null
17,2,26,7, null, null, newlowell,goal, null, null
17,2,26,7, null, null, newlowell,goal, null, null
17,2,26,7, null, null, newlowell,goal, null, null
17,2,26,7, null, null, herbtown,goal, null, null
17,2,26,7, null, null, herbtown,goal, null, null
17,2,26,7, null, null, herbtown,goal, null, null
17,2,26,7, null, null, herbtown,goal, null, null
17,2,26,7, null, null, herbtown,goal, null, null
17,2,26,7, null, null, herbtown,goal, null, null
17,2,26,8, null, null, coatscreek,goal, null, null
17,2,26,8, null, null, coatscreek,goal, null, null
17,2,26,8, null, null, coatscreek,goal, null, null
17,2,26,8, null, null, coatscreek,goal, null, null
17,2,26,8, null, null, coatscreek,goal, null, null
17,2,26,8, null, null, coatscreek,goal, null, null
17,2,26,8, null, null, belarus,goal, null, null
17,2,26,8, null, null, belarus,goal, null, null
17,2,26,9, null, null, cashtown,goal, null, null
17,2,26,9, null, null, cashtown,goal, null, null
17,2,26,9, null, null, cashtown,goal, null, null
17,2,26,9, null, null, cashtown,goal, null, null
17,2,26,9, null, null, stayner,goal, null, null
17,2,26,9, null, null, stayner,goal, null, null
17,2,26,9, null, null, stayner,goal, null, null
17,2,26,9, null, null, stayner,goal, null, null
17,3,12,7, null, null, newlowell,goal, null, null
17,3,12,7, null, null, stayner,goal, null, null
17,3,12,7, null, null, stayner,goal, null, null
17,3,12,7, null, null, stayner,goal, null, null
17,3,12,8, null, null, coatscreek,goal, null, null
17,3,12,8, null, null, cashtown,goal, null, null
17,3,12,8, null, null, cashtown,goal, null, null
17,3,12,8, null, null, cashtown,goal, null, null
17,3,12,8, null, null, cashtown,goal, null, null
17,3,12,9, null, null, herbtown,goal, null, null
17,3,12,9, null, null, herbtown,goal, null, null
17,3,12,9, null, null, herbtown,goal, null, null
17,3,12,9, null, null, herbtown,goal, null, null
17,3,12,9, null, null, herbtown,goal, null, null
17,3,12,9, null, null, herbtown,goal, null, null
17,3,12,9, null, null, belarus,goal, null, null
17,3,12,9, null, null, belarus,goal, null, null
17,3,12,9, null, null, belarus,goal, null, null
17,3,12,9, null, null, belarus,goal, null, null
17,3,12,9, null, null, belarus,goal, null, null
17,3,19,7, null, null, cashtown,goal, null, null
17,3,19,7, null, null, cashtown,goal, null, null
17,3,19,7, null, null, cashtown,goal, null, null
17,3,19,7, null, null, cashtown,goal, null, null
17,3,19,7, null, null, cashtown,goal, null, null
17,3,19,7, null, null, belarus,goal, null, null
17,3,19,7, null, null, belarus,goal, null, null
17,3,19,7, null, null, belarus,goal, null, null
17,3,19,8, null, null, coatscreek,goal, null, null
17,3,19,8, null, null, coatscreek,goal, null, null
17,3,19,8, null, null, coatscreek,goal, null, null
17,3,19,8, null, null, newlowell,goal, null, null
17,3,19,8, null, null, newlowell,goal, null, null
17,3,19,8, null, null, newlowell,goal, null, null
17,3,19,8, null, null, newlowell,goal, null, null
17,3,19,8, null, null, newlowell,goal, null, null
17,3,19,9, null, null, herbtown,goal, null, null
17,3,19,9, null, null, herbtown,goal, null, null
17,3,19,9, null, null, stayner,goal, null, null
17,3,19,9, null, null, stayner,goal, null, null
17,3,26,7, null, null, newlowell,goal, null, null
17,3,26,7, null, null, newlowell,goal, null, null
17,3,26,7, null, null, newlowell,goal, null, null
17,3,26,7, null, null, newlowell,goal, null, null
17,3,26,7, null, null, newlowell,goal, null, null
17,3,26,7, null, null, newlowell,goal, null, null
17,3,26,7, null, null, herbtown,goal, null, null
17,3,26,7, null, null, herbtown,goal, null, null
17,3,26,8, null, null, coatscreek,goal, null, null
17,3,26,8, null, null, coatscreek,goal, null, null
17,3,26,8, null, null, stayner,goal, null, null
17,3,26,8, null, null, stayner,goal, null, null
17,3,26,8, null, null, stayner,goal, null, null
17,3,26,8, null, null, stayner,goal, null, null
17,3,26,9, null, null, ,null, null, null
17,3,26,9, null, null, ,null, null, null
17,3,31,7, null, null, newlowell,goal, null, null
17,3,31,7, null, null, stayner,goal, null, null
17,3,31,7, null, null, stayner,goal, null, null
17,3,31,7, null, null, stayner,goal, null, null
17,3,31,8, null, null, ,null, null, null
17,3,31,8, null, null, ,null, null, null
17,3,31,9, null, null, ,null, null, null
17,3,31,9, null, null, ,null, null, null
17,3,5,7, null, null, newlowell,goal, null, null
17,3,5,7, null, null, newlowell,goal, null, null
17,3,5,7, null, null, newlowell,goal, null, null
17,3,5,7, null, null, newlowell,goal, null, null
17,3,5,7, null, null, newlowell,goal, null, null
17,3,5,7, null, null, newlowell,goal, null, null
17,3,5,7, null, null, cashtown,goal, null, null
17,3,5,7, null, null, cashtown,goal, null, null
17,3,5,7, null, null, cashtown,goal, null, null
17,3,5,7, null, null, cashtown,goal, null, null
17,3,5,7, null, null, cashtown,goal, null, null
17,3,5,8, null, null, coatscreek,goal, null, null
17,3,5,8, null, null, coatscreek,goal, null, null
17,3,5,8, null, null, coatscreek,goal, null, null
17,3,5,8, null, null, coatscreek,goal, null, null
17,3,5,8, null, null, coatscreek,goal, null, null
17,3,5,8, null, null, coatscreek,goal, null, null
17,3,5,8, null, null, coatscreek,goal, null, null
17,3,5,8, null, null, herbtown,goal, null, null
17,3,5,8, null, null, herbtown,goal, null, null
17,3,5,8, null, null, herbtown,goal, null, null
17,3,5,8, null, null, herbtown,goal, null, null
17,3,5,8, null, null, herbtown,goal, null, null
17,3,5,8, null, null, herbtown,goal, null, null
17,3,5,9, null, null, belarus,goal, null, null
17,3,5,9, null, null, belarus,goal, null, null
17,3,5,9, null, null, belarus,goal, null, null
17,3,5,9, null, null, stayner,goal, null, null
17,3,5,9, null, null, stayner,goal, null, null
17,3,5,9, null, null, stayner,goal, null, null
17,3,5,9, null, null, stayner,goal, null, null
17,10,15,7, null, null, stayer,goal, null, null
17,10,15,7, null, null, stayer,goal, null, null
17,10,15,7, null, null, stayer,goal, null, null
17,10,15,7, null, null, stayer,goal, null, null
17,10,15,7, null, null, stayer,goal, null, null
17,10,15,7, null, null, stayer,goal, null, null
17,10,15,7, null, null, coatscreek,goal, null, null
17,10,15,7, null, null, coatscreek,goal, null, null
17,10,15,7, null, null, coatscreek,goal, null, null
17,10,15,7, null, null, coatscreek,goal, null, null
17,10,15,8, null, null, herbtown,goal, null, null
17,10,15,8, null, null, herbtown,goal, null, null
17,10,15,8, null, null, herbtown,goal, null, null
17,10,15,8, null, null, herbtown,goal, null, null
17,10,15,8, null, null, belarus,goal, null, null
17,10,15,8, null, null, belarus,goal, null, null
17,10,15,8, null, null, belarus,goal, null, null
17,10,15,8, null, null, belarus,goal, null, null
17,10,15,8, null, null, belarus,goal, null, null
17,10,15,8, null, null, belarus,goal, null, null
17,10,15,8, null, null, belarus,goal, null, null
17,10,15,8, null, null, belarus,goal, null, null
17,10,15,9, null, null, newlowell,goal, null, null
17,10,15,9, null, null, newlowell,goal, null, null
17,10,15,9, null, null, cashtown,null, null, null
17,10,22,7, null, null, belarus,goal, null, null
17,10,22,7, null, null, belarus,goal, null, null
17,10,22,7, null, null, belarus,goal, null, null
17,10,22,7, null, null, belarus,goal, null, null
17,10,22,7, null, null, belarus,goal, null, null
17,10,22,7, null, null, cashtown,goal, null, null
17,10,22,7, null, null, cashtown,goal, null, null
17,10,22,7, null, null, cashtown,goal, null, null
17,10,22,7, null, null, cashtown,goal, null, null
17,10,22,7, null, null, cashtown,goal, null, null
17,10,22,7, null, null, cashtown,goal, null, null
17,10,22,7, null, null, cashtown,goal, null, null
17,10,22,8, null, null, stayner,goal, null, null
17,10,22,8, null, null, stayner,goal, null, null
17,10,22,8, null, null, stayner,goal, null, null
17,10,22,8, null, null, stayner,goal, null, null
17,10,22,8, null, null, stayner,goal, null, null
17,10,22,8, null, null, stayner,goal, null, null
17,10,22,8, null, null, herbtown,goal, null, null
17,10,22,8, null, null, herbtown,goal, null, null
17,10,22,8, null, null, herbtown,goal, null, null
17,10,22,9, null, null, coatscreek,goal, null, null
17,10,22,9, null, null, coatscreek,goal, null, null
17,10,22,9, null, null, coatscreek,goal, null, null
17,10,22,9, null, null, newlowell,goal, null, null
17,10,22,9, null, null, newlowell,goal, null, null
17,10,22,9, null, null, newlowell,goal, null, null
17,10,22,9, null, null, newlowell,goal, null, null
17,10,22,9, null, null, newlowell,goal, null, null
17,10,29,7, null, null, coatscreek,goal, null, null
17,10,29,7, null, null, coatscreek,goal, null, null
17,10,29,7, null, null, coatscreek,goal, null, null
17,10,29,7, null, null, coatscreek,goal, null, null
17,10,29,7, null, null, coatscreek,goal, null, null
17,10,29,7, null, null, coatscreek,goal, null, null
17,10,29,7, null, null, cashtown,goal, null, null
17,10,29,7, null, null, cashtown,goal, null, null
17,10,29,7, null, null, cashtown,goal, null, null
17,10,29,7, null, null, cashtown,goal, null, null
17,10,29,8, null, null, herbtown,goal, null, null
17,10,29,8, null, null, herbtown,goal, null, null
17,10,29,8, null, null, herbtown,goal, null, null
17,10,29,8, null, null, herbtown,goal, null, null
17,10,29,8, null, null, herbtown,goal, null, null
17,10,29,8, null, null, newlowell,goal, null, null
17,10,29,8, null, null, newlowell,goal, null, null
17,10,29,9, null, null, stayner,goal, null, null
17,10,29,9, null, null, belarus,goal, null, null
17,10,29,9, null, null, belarus,goal, null, null
17,10,29,9, null, null, belarus,goal, null, null
17,10,29,9, null, null, belarus,goal, null, null
17,11,12,7, null, null, belarus,goal, null, null
17,11,12,7, null, null, belarus,goal, null, null
17,11,12,7, null, null, belarus,goal, null, null
17,11,12,7, null, null, belarus,goal, null, null
17,11,12,7, null, null, belarus,goal, null, null
17,11,12,7, null, null, belarus,goal, null, null
17,11,12,7, null, null, belarus,goal, null, null
17,11,12,7, null, null, newlowell,goal, null, null
17,11,12,7, null, null, newlowell,goal, null, null
17,11,12,7, null, null, newlowell,goal, null, null
17,11,12,8, null, null, stayner,goal, null, null
17,11,12,8, null, null, stayner,goal, null, null
17,11,12,8, null, null, stayner,goal, null, null
17,11,12,8, null, null, stayner,goal, null, null
17,11,12,8, null, null, cashtown,null, null, null
17,11,12,9, null, null, coatscreek,goal, null, null
17,11,12,9, null, null, coatscreek,goal, null, null
17,11,12,9, null, null, coatscreek,goal, null, null
17,11,12,9, null, null, coatscreek,goal, null, null
17,11,12,9, null, null, coatscreek,goal, null, null
17,11,12,9, null, null, coatscreek,goal, null, null
17,11,12,9, null, null, coatscreek,goal, null, null
17,11,12,9, null, null, coatscreek,goal, null, null
17,11,12,9, null, null, hherbtown,goal, null, null
17,11,12,9, null, null, hherbtown,goal, null, null
17,11,12,9, null, null, hherbtown,goal, null, null
17,11,12,9, null, null, hherbtown,goal, null, null
17,11,19,7, null, null, herbtwon,goal, null, null
17,11,19,7, null, null, belarus,goal, null, null
17,11,19,7, null, null, belarus,goal, null, null
17,11,19,7, null, null, belarus,goal, null, null
17,11,19,7, null, null, belarus,goal, null, null
17,11,19,7, null, null, belarus,goal, null, null
17,11,19,8, null, null, newlowell,goal, null, null
17,11,19,8, null, null, newlowell,goal, null, null
17,11,19,8, null, null, newlowell,goal, null, null
17,11,19,8, null, null, newlowell,goal, null, null
17,11,19,8, null, null, newlowell,goal, null, null
17,11,19,8, null, null, newlowell,goal, null, null
17,11,19,8, null, null, cashtown,goal, null, null
17,11,19,8, null, null, cashtown,goal, null, null
17,11,19,9, null, null, stayner,goal, null, null
17,11,19,9, null, null, stayner,goal, null, null
17,11,19,9, null, null, stayner,goal, null, null
17,11,19,9, null, null, coatscreek,goal, null, null
17,11,19,9, null, null, coatscreek,goal, null, null
17,11,19,9, null, null, coatscreek,goal, null, null
17,11,19,9, null, null, coatscreek,goal, null, null
17,11,19,9, null, null, coatscreek,goal, null, null
17,11,26,7, null, null, stayner,goal, null, null
17,11,26,7, null, null, stayner,goal, null, null
17,11,26,7, null, null, stayner,goal, null, null
17,11,26,7, null, null, stayner,goal, null, null
17,11,26,7, null, null, stayner,goal, null, null
17,11,26,7, null, null, stayner,goal, null, null
17,11,26,7, null, null, stayner,goal, null, null
17,11,26,7, null, null, herbtown,goal, null, null
17,11,26,7, null, null, herbtown,goal, null, null
17,11,26,8, null, null, coatscreek,goal, null, null
17,11,26,8, null, null, coatscreek,goal, null, null
17,11,26,8, null, null, coatscreek,goal, null, null
17,11,26,8, null, null, coatscreek,goal, null, null
17,11,26,8, null, null, coatscreek,goal, null, null
17,11,26,8, null, null, coatscreek,goal, null, null
17,11,26,8, null, null, coatscreek,goal, null, null
17,11,26,8, null, null, newlowell,goal, null, null
17,11,26,9, null, null, belarus,goal, null, null
17,11,26,9, null, null, belarus,goal, null, null
17,11,26,9, null, null, belarus,goal, null, null
17,11,26,9, null, null, belarus,goal, null, null
17,11,26,9, null, null, belarus,goal, null, null
17,11,26,9, null, null, belarus,goal, null, null
17,11,26,9, null, null, belarus,goal, null, null
17,11,26,9, null, null, cashtown,goal, null, null
17,11,26,9, null, null, cashtown,goal, null, null
17,11,26,9, null, null, cashtown,goal, null, null
17,11,26,9, null, null, cashtown,goal, null, null
17,11,5,7, null, null, stayner,goal, null, null
17,11,5,7, null, null, stayner,goal, null, null
17,11,5,7, null, null, stayner,goal, null, null
17,11,5,7, null, null, stayner,goal, null, null
17,11,5,7, null, null, stayner,goal, null, null
17,11,5,7, null, null, stayner,goal, null, null
17,11,5,7, null, null, newlowell,goal, null, null
17,11,5,8, null, null, coatscreek,goal, null, null
17,11,5,8, null, null, coatscreek,goal, null, null
17,11,5,8, null, null, coatscreek,goal, null, null
17,11,5,8, null, null, coatscreek,goal, null, null
17,11,5,8, null, null, coatscreek,goal, null, null
17,11,5,8, null, null, coatscreek,goal, null, null
17,11,5,8, null, null, coatscreek,goal, null, null
17,11,5,8, null, null, coatscreek,goal, null, null
17,11,5,8, null, null, coatscreek,goal, null, null
17,11,5,8, null, null, coatscreek,goal, null, null
17,11,5,8, null, null, belarus,goal, null, null
17,11,5,8, null, null, belarus,goal, null, null
17,11,5,8, null, null, belarus,goal, null, null
17,11,5,8, null, null, belarus,goal, null, null
17,11,5,8, null, null, belarus,goal, null, null
17,11,5,8, null, null, belarus,goal, null, null
17,11,5,9, null, null, herbtown,goal, null, null
17,11,5,9, null, null, herbtown,goal, null, null
17,11,5,9, null, null, cashtown,goal, null, null
17,11,5,9, null, null, cashtown,goal, null, null
17,11,5,9, null, null, cashtown,goal, null, null
17,11,5,9, null, null, cashtown,goal, null, null
17,11,5,9, null, null, cashtown,goal, null, null
17,11,5,9, null, null, cashtown,goal, null, null
17,12,10,7, null, null, coatscreek,goal, null, null
17,12,10,7, null, null, coatscreek,goal, null, null
17,12,10,7, null, null, coatscreek,goal, null, null
17,12,10,7, null, null, coatscreek,goal, null, null
17,12,10,7, null, null, coatscreek,goal, null, null
17,12,10,7, null, null, coatscreek,goal, null, null
17,12,10,7, null, null, belarus,goal, null, null
17,12,10,7, null, null, belarus,goal, null, null
17,12,10,7, null, null, belarus,goal, null, null
17,12,10,7, null, null, belarus,goal, null, null
17,12,10,8, null, null, herbtown,goal, null, null
17,12,10,8, null, null, herbtown,goal, null, null
17,12,10,8, null, null, herbtown,goal, null, null
17,12,10,8, null, null, herbtown,goal, null, null
17,12,10,8, null, null, herbtown,goal, null, null
17,12,10,8, null, null, herbtown,goal, null, null
17,12,10,8, null, null, herbtown,goal, null, null
17,12,10,8, null, null, herbtown,goal, null, null
17,12,10,8, null, null, cashtown,goal, null, null
17,12,10,8, null, null, cashtown,goal, null, null
17,12,10,8, null, null, cashtown,goal, null, null
17,12,10,8, null, null, cashtown,goal, null, null
17,12,10,9, null, null, stayner,goal, null, null
17,12,10,9, null, null, stayner,goal, null, null
17,12,10,9, null, null, stayner,goal, null, null
17,12,10,9, null, null, stayner,goal, null, null
17,12,10,9, null, null, stayner,goal, null, null
17,12,10,9, null, null, newlowell,goal, null, null
17,12,10,9, null, null, newlowell,goal, null, null
17,12,17,7, null, null, stayner,goal, null, null
17,12,17,7, null, null, stayner,goal, null, null
17,12,17,7, null, null, stayner,goal, null, null
17,12,17,7, null, null, stayner,goal, null, null
17,12,17,7, null, null, stayner,goal, null, null
17,12,17,7, null, null, stayner,goal, null, null
17,12,17,7, null, null, cashtown,goal, null, null
17,12,17,7, null, null, cashtown,goal, null, null
17,12,17,7, null, null, cashtown,goal, null, null
17,12,17,7, null, null, cashtown,goal, null, null
17,12,17,7, null, null, cashtown,goal, null, null
17,12,17,8, null, null, coatscreek,goal, null, null
17,12,17,8, null, null, coatscreek,goal, null, null
17,12,17,8, null, null, coatscreek,goal, null, null
17,12,17,8, null, null, coatscreek,goal, null, null
17,12,17,8, null, null, coatscreek,goal, null, null
17,12,17,8, null, null, coatscreek,goal, null, null
17,12,17,8, null, null, herbtown,goal, null, null
17,12,17,8, null, null, herbtown,goal, null, null
17,12,17,8, null, null, herbtown,goal, null, null
17,12,17,9, null, null, belarus,goal, null, null
17,12,17,9, null, null, newlowell,goal, null, null
17,12,17,9, null, null, newlowell,goal, null, null
17,12,17,9, null, null, newlowell,goal, null, null
17,12,17,9, null, null, newlowell,goal, null, null
17,12,17,9, null, null, newlowell,goal, null, null
17,12,17,9, null, null, newlowell,goal, null, null
17,12,3,7, null, null, herbtown,goal, null, null
17,12,3,7, null, null, herbtown,goal, null, null
17,12,3,7, null, null, herbtown,goal, null, null
17,12,3,7, null, null, herbtown,goal, null, null
17,12,3,7, null, null, herbtown,goal, null, null
17,12,3,7, null, null, herbtown,goal, null, null
17,12,3,7, null, null, herbtown,goal, null, null
17,12,3,7, null, null, herbtown,goal, null, null
17,12,3,7, null, null, newlowell,goal, null, null
17,12,3,7, null, null, newlowell,goal, null, null
17,12,3,7, null, null, newlowell,goal, null, null
17,12,3,7, null, null, newlowell,goal, null, null
17,12,3,7, null, null, newlowell,goal, null, null
17,12,3,7, null, null, newlowell,goal, null, null
17,12,3,7, null, null, newlowell,goal, null, null
17,12,3,7, null, null, newlowell,goal, null, null
17,12,3,7, null, null, newlowell,goal, null, null
17,12,3,8, null, null, stayner,goal, null, null
17,12,3,8, null, null, stayner,goal, null, null
17,12,3,8, null, null, stayner,goal, null, null
17,12,3,8, null, null, stayner,goal, null, null
17,12,3,8, null, null, stayner,goal, null, null
17,12,3,8, null, null, stayner,goal, null, null
17,12,3,8, null, null, belarus,goal, null, null
17,12,3,8, null, null, belarus,goal, null, null
17,12,3,8, null, null, belarus,goal, null, null
17,12,3,9, null, null, coatscreek,goal, null, null
17,12,3,9, null, null, coatscreek,goal, null, null
17,12,3,9, null, null, coatscreek,goal, null, null
17,12,3,9, null, null, coatscreek,goal, null, null
17,12,3,9, null, null, cashtown,goal, null, null
17,12,3,9, null, null, cashtown,goal, null, null
17,12,3,9, null, null, cashtown,goal, null, null
18,1,14,7, null, null, coatscreek,goal, null, null
18,1,14,7, null, null, newlowell,goal, null, null
18,1,14,7, null, null, newlowell,goal, null, null
18,1,14,7, null, null, newlowell,goal, null, null
18,1,14,7, null, null, newlowell,goal, null, null
18,1,14,7, null, null, newlowell,goal, null, null
18,1,14,8, null, null, belarus,goal, null, null
18,1,14,8, null, null, belarus,goal, null, null
18,1,14,8, null, null, belarus,goal, null, null
18,1,14,8, null, null, belarus,goal, null, null
18,1,14,8, null, null, belarus,goal, null, null
18,1,14,8, null, null, cashtown,goal, null, null
18,1,14,8, null, null, cashtown,goal, null, null
18,1,14,8, null, null, cashtown,goal, null, null
18,1,14,8, null, null, cashtown,goal, null, null
18,1,14,8, null, null, cashtown,goal, null, null
18,1,14,9, null, null, stayner,goal, null, null
18,1,14,9, null, null, stayner,goal, null, null
18,1,14,9, null, null, stayner,goal, null, null
18,1,14,9, null, null, stayner,goal, null, null
18,1,14,9, null, null, stayner,goal, null, null
18,1,14,9, null, null, stayner,goal, null, null
18,1,14,9, null, null, herbtown,goal, null, null
18,1,14,9, null, null, herbtown,goal, null, null
18,1,21,7, null, null, stayner,goal, null, null
18,1,21,7, null, null, stayner,goal, null, null
18,1,21,7, null, null, stayner,goal, null, null
18,1,21,7, null, null, stayner,goal, null, null
18,1,21,7, null, null, stayner,goal, null, null
18,1,21,7, null, null, belarus,goal, null, null
18,1,21,7, null, null, belarus,goal, null, null
18,1,21,7, null, null, belarus,goal, null, null
18,1,21,8, null, null, coatscreek,goal, null, null
18,1,21,8, null, null, coatscreek,goal, null, null
18,1,21,8, null, null, coatscreek,goal, null, null
18,1,21,8, null, null, coatscreek,goal, null, null
18,1,21,8, null, null, coatscreek,goal, null, null
18,1,21,8, null, null, coatscreek,goal, null, null
18,1,21,8, null, null, coatscreek,goal, null, null
18,1,21,8, null, null, cashtown,goal, null, null
18,1,21,8, null, null, cashtown,goal, null, null
18,1,21,8, null, null, cashtown,goal, null, null
18,1,21,9, null, null, herbtown,goal, null, null
18,1,21,9, null, null, herbtown,goal, null, null
18,1,21,9, null, null, herbtown,goal, null, null
18,1,21,9, null, null, herbtown,goal, null, null
18,1,21,9, null, null, herbtown,goal, null, null
18,1,21,9, null, null, herbtown,goal, null, null
18,1,21,9, null, null, newlowell,goal, null, null
18,1,21,9, null, null, newlowell,goal, null, null
18,1,21,9, null, null, newlowell,goal, null, null
18,1,21,9, null, null, newlowell,goal, null, null
18,1,21,9, null, null, newlowell,goal, null, null
18,1,21,9, null, null, newlowell,goal, null, null
18,1,28,7, null, null, herbtown,goal, null, null
18,1,28,7, null, null, herbtown,goal, null, null
18,1,28,7, null, null, herbtown,goal, null, null
18,1,28,7, null, null, herbtown,goal, null, null
18,1,28,7, null, null, herbtown,goal, null, null
18,1,28,7, null, null, herbtown,goal, null, null
18,1,28,7, null, null, cashtown,goal, null, null
18,1,28,7, null, null, cashtown,goal, null, null
18,1,28,7, null, null, cashtown,goal, null, null
18,1,28,7, null, null, cashtown,goal, null, null
18,1,28,7, null, null, cashtown,goal, null, null
18,1,28,8, null, null, stayner,goal, null, null
18,1,28,8, null, null, stayner,goal, null, null
18,1,28,8, null, null, stayner,goal, null, null
18,1,28,8, null, null, newlowell,goal, null, null
18,1,28,8, null, null, newlowell,goal, null, null
18,1,28,8, null, null, newlowell,goal, null, null
18,1,28,8, null, null, newlowell,goal, null, null
18,1,28,9, null, null, coatscreek,goal, null, null
18,1,28,9, null, null, coatscreek,goal, null, null
18,1,28,9, null, null, coatscreek,goal, null, null
18,1,28,9, null, null, coatscreek,goal, null, null
18,1,28,9, null, null, coatscreek,goal, null, null
18,1,28,9, null, null, belarus,goal, null, null
18,1,28,9, null, null, belarus,goal, null, null
18,1,28,9, null, null, belarus,goal, null, null
18,1,28,9, null, null, belarus,goal, null, null
18,1,28,9, null, null, belarus,goal, null, null
18,1,7,7, null, null, newlowell,goal, null, null
18,1,7,7, null, null, newlowell,goal, null, null
18,1,7,7, null, null, newlowell,goal, null, null
18,1,7,7, null, null, cashtown,goal, null, null
18,1,7,7, null, null, cashtown,goal, null, null
18,1,7,7, null, null, cashtown,goal, null, null
18,1,7,8, null, null, stayner,goal, null, null
18,1,7,8, null, null, coatscreek,goal, null, null
18,1,7,8, null, null, coatscreek,goal, null, null
18,1,7,8, null, null, coatscreek,goal, null, null
18,1,7,8, null, null, coatscreek,goal, null, null
18,1,7,9, null, null, herbtown,goal, null, null
18,1,7,9, null, null, herbtown,goal, null, null
18,1,7,9, null, null, herbtown,goal, null, null
18,1,7,9, null, null, belarus,goal, null, null
18,1,7,9, null, null, belarus,goal, null, null
18,1,7,9, null, null, belarus,goal, null, null
18,1,7,9, null, null, belarus,goal, null, null
18,1,7,9, null, null, belarus,goal, null, null
18,1,7,9, null, null, belarus,goal, null, null
18,2,11,7, null, null, coatscreek,goal, null, null
18,2,11,7, null, null, coatscreek,goal, null, null
18,2,11,7, null, null, coatscreek,goal, null, null
18,2,11,7, null, null, coatscreek,goal, null, null
18,2,11,7, null, null, coatscreek,goal, null, null
18,2,11,7, null, null, coatscreek,goal, null, null
18,2,11,7, null, null, herbtown,goal, null, null
18,2,11,7, null, null, herbtown,goal, null, null
18,2,11,7, null, null, herbtown,goal, null, null
18,2,11,8, null, null, belarus,goal, null, null
18,2,11,8, null, null, belarus,goal, null, null
18,2,11,8, null, null, belarus,goal, null, null
18,2,11,8, null, null, belarus,goal, null, null
18,2,11,8, null, null, belarus,goal, null, null
18,2,11,8, null, null, belarus,goal, null, null
18,2,11,8, null, null, newlowell,goal, null, null
18,2,11,8, null, null, newlowell,goal, null, null
18,2,11,8, null, null, newlowell,goal, null, null
18,2,11,8, null, null, newlowell,goal, null, null
18,2,11,8, null, null, newlowell,goal, null, null
18,2,11,9, null, null, stayner,goal, null, null
18,2,11,9, null, null, stayner,goal, null, null
18,2,11,9, null, null, stayner,goal, null, null
18,2,11,9, null, null, stayner,goal, null, null
18,2,11,9, null, null, cashtown,goal, null, null
18,2,11,9, null, null, cashtown,goal, null, null
18,2,11,9, null, null, cashtown,goal, null, null
18,2,11,9, null, null, cashtown,goal, null, null
18,2,11,9, null, null, cashtown,goal, null, null
18,2,11,9, null, null, cashtown,goal, null, null
18,2,18,7, null, null, stayner,goal, null, null
18,2,18,7, null, null, stayner,goal, null, null
18,2,18,7, null, null, stayner,goal, null, null
18,2,18,7, null, null, stayner,goal, null, null
18,2,18,7, null, null, stayner,goal, null, null
18,2,18,7, null, null, cashtown,goal, null, null
18,2,18,7, null, null, cashtown,goal, null, null
18,2,18,8, null, null, coatscreek,goal, null, null
18,2,18,8, null, null, coatscreek,goal, null, null
18,2,18,8, null, null, coatscreek,goal, null, null
18,2,18,8, null, null, coatscreek,goal, null, null
18,2,18,8, null, null, coatscreek,goal, null, null
18,2,18,8, null, null, coatscreek,goal, null, null
18,2,18,8, null, null, coatscreek,goal, null, null
18,2,18,8, null, null, herbtown,goal, null, null
18,2,18,8, null, null, herbtown,goal, null, null
18,2,18,9, null, null, belarus,goal, null, null
18,2,18,9, null, null, belarus,goal, null, null
18,2,18,9, null, null, belarus,goal, null, null
18,2,18,9, null, null, newlowell,goal, null, null
18,2,18,9, null, null, newlowell,goal, null, null
18,2,25,7, null, null, stayner,goal, null, null
18,2,25,7, null, null, stayner,goal, null, null
18,2,25,7, null, null, stayner,goal, null, null
18,2,25,7, null, null, stayner,goal, null, null
18,2,25,7, null, null, stayner,goal, null, null
18,2,25,7, null, null, newlowell,goal, null, null
18,2,25,8, null, null, coatscreek,goal, null, null
18,2,25,8, null, null, cashtown,goal, null, null
18,2,25,8, null, null, cashtown,goal, null, null
18,2,25,8, null, null, cashtown,goal, null, null
18,2,25,9, null, null, belarus,goal, null, null
18,2,25,9, null, null, belarus,goal, null, null
18,2,25,9, null, null, belarus,goal, null, null
18,2,25,9, null, null, belarus,goal, null, null
18,2,25,9, null, null, belarus,goal, null, null
18,2,25,9, null, null, herbtown,goal, null, null
18,2,25,9, null, null, herbtown,goal, null, null
